scope_id,quarter_id,project_id,plant,material,raw_qty_quarter,expected_qty_quarter,expected_value_quarter,priority_score,requested_date_min,requested_date_max
denmark_demo,2026-Q1,SF-100388,NW08,MAT-100952,0,0.0,650404.7925,0.5833333333333333,2026-04-11,2026-04-11
denmark_demo,2026-Q1,SF-100405,NW08,MAT-200637,0,0.0,346691.352,0.4152083333333333,2026-09-02,2026-09-02
denmark_demo,2026-Q1,SF-100416,NW10,MAT-101115,0,0.0,170040.70799999998,0.499375,2026-05-12,2026-05-12
denmark_demo,2026-Q1,SF-100418,NW08,MAT-100252,16499,8249.5,1666208.19,0.5039583333333333,2026-11-26,2026-11-26
denmark_demo,2026-Q1,SF-100421,NW09,MAT-200494,0,0.0,153979.71899999998,0.3910416666666667,2026-09-12,2026-09-12
denmark_demo,2026-Q1,SF-100422,NW10,MAT-101068,0,0.0,340139.2275,0.7116666666666667,2026-03-15,2026-03-15
denmark_demo,2026-Q1,SF-100436,NW10,MAT-100739,0,0.0,2570490.882,0.8049999999999999,2026-08-01,2026-08-01
denmark_demo,2026-Q1,SF-100452,NW09,MAT-200092,1054,790.5,1914634.17,0.7327083333333333,2026-03-09,2026-03-09
denmark_demo,2026-Q1,SF-100469,NW09,MAT-200271,0,0.0,341386.4550000001,0.344375,2026-11-08,2026-11-08
denmark_demo,2026-Q1,SF-100474,NW10,MAT-100893,0,0.0,750508.17,0.7285416666666665,2026-05-07,2026-05-07
denmark_demo,2026-Q1,SF-100477,NW10,MAT-200600,0,0.0,2487767.364,0.9322916666666669,2026-03-24,2026-03-24
denmark_demo,2026-Q1,SF-100505,NW09,MAT-101086,0,0.0,2389997.691,0.8156249999999999,2026-08-18,2026-08-18
denmark_demo,2026-Q1,SF-100523,NW10,MAT-101020,0,0.0,2354135.085,0.7127083333333333,2026-04-27,2026-04-27
denmark_demo,2026-Q1,SF-100528,NW10,MAT-200295,0,0.0,409271.17500000005,0.7133333333333334,2026-04-16,2026-04-16
denmark_demo,2026-Q1,SF-100539,NW09,MAT-101099,0,0.0,1575795.48,0.51625,2026-12-12,2026-12-12
denmark_demo,2026-Q1,SF-100542,NW08,MAT-200166,0,0.0,3152231.154,0.84375,2026-03-20,2026-03-20
denmark_demo,2026-Q1,SF-100562,NW08,MAT-200445,0,0.0,576481.575,0.5204166666666667,2026-05-27,2026-05-27
denmark_demo,2026-Q1,SF-100571,NW09,MAT-100654,0,0.0,123116.58,0.4416666666666666,2026-09-23,2026-09-23
denmark_demo,2026-Q1,SF-100583,NW09,MAT-200029,0,0.0,2276002.665,0.8506250000000001,2026-02-28,2026-02-28
denmark_demo,2026-Q1,SF-100591,NW09,MAT-100656,0,0.0,224035.521,0.48375,2026-04-21,2026-04-21
denmark_demo,2026-Q1,SF-100616,NW10,MAT-100713,0,0.0,69862.53,0.5327083333333333,2026-04-18,2026-04-18
denmark_demo,2026-Q1,SF-100617,NW09,MAT-101279,20576,15432.0,1507436.46,0.646875,2026-11-07,2026-11-07
denmark_demo,2026-Q1,SF-100618,NW09,MAT-101467,0,0.0,268659.78750000003,0.681875,2026-11-02,2026-11-02
denmark_demo,2026-Q1,SF-100622,NW10,MAT-100048,3902,1951.0,1443960.315,0.5925,2026-05-11,2026-05-11
denmark_demo,2026-Q1,SF-100625,NW08,MAT-100502,1696,169.60000000000002,287315.532,0.466875,2026-05-08,2026-05-08
denmark_demo,2026-Q1,SF-100651,NW09,MAT-100391,0,0.0,191618.37900000002,0.6283333333333334,2026-07-26,2026-07-26
denmark_demo,2026-Q1,SF-100668,NW09,MAT-100780,0,0.0,605204.1675,0.7,2026-07-18,2026-07-18
denmark_demo,2026-Q1,SF-100669,NW09,MAT-100780,0,0.0,670350.5625,0.5793750000000001,2026-07-08,2026-07-08
denmark_demo,2026-Q1,SF-100671,NW10,MAT-101096,0,0.0,973052.919,0.6556249999999999,2026-12-10,2026-12-10
denmark_demo,2026-Q1,SF-100672,NW09,MAT-200696,0,0.0,1393692.696,0.7404166666666667,2026-04-28,2026-04-28
denmark_demo,2026-Q1,SF-100680,NW09,MAT-100794,0,0.0,2620064.25,0.6441666666666668,2026-12-10,2026-12-10
denmark_demo,2026-Q2,SF-100023,NW10,MAT-101324,0,0.0,2541751.965,0.7716666666666666,2026-02-22,2026-02-22
denmark_demo,2026-Q2,SF-100045,NW08,MAT-100864,0,0.0,3121357.5990000004,0.8829166666666667,2026-07-23,2026-07-23
denmark_demo,2026-Q2,SF-100047,NW09,MAT-100028,0,0.0,289370.379,0.4172916666666667,2026-03-15,2026-03-15
denmark_demo,2026-Q2,SF-100048,NW08,MAT-100496,0,0.0,38467.242,0.3035416666666667,2026-06-05,2026-06-05
denmark_demo,2026-Q2,SF-100051,NW08,MAT-200115,14012,7006.0,1266799.6199999999,0.7214583333333333,2026-06-16,2026-06-16
denmark_demo,2026-Q2,SF-100061,NW10,MAT-200119,29094,2909.4,122726.394,0.3314583333333334,2026-06-19,2026-06-19
denmark_demo,2026-Q2,SF-100063,NW08,MAT-100252,0,0.0,624078.45,0.6691666666666667,2026-03-28,2026-03-28
denmark_demo,2026-Q2,SF-100063,NW08,MAT-100891,0,0.0,624078.45,0.6691666666666667,2026-03-28,2026-03-28
denmark_demo,2026-Q2,SF-100080,NW08,MAT-200389,0,0.0,2344418.91,0.6897916666666666,2026-12-14,2026-12-14
denmark_demo,2026-Q2,SF-100086,NW10,MAT-101208,0,0.0,899391.51,0.5983333333333334,2026-12-27,2026-12-27
denmark_demo,2026-Q2,SF-100118,NW09,MAT-200702,0,0.0,1218001.5359999998,0.849375,2026-05-27,2026-05-27
denmark_demo,2026-Q2,SF-100125,NW08,MAT-101371,0,0.0,86358.816,0.4152083333333334,2026-08-09,2026-08-09
denmark_demo,2026-Q2,SF-100138,NW08,MAT-101414,0,0.0,652731.5249999999,0.7535416666666667,2026-09-16,2026-09-16
denmark_demo,2026-Q2,SF-100142,NW10,MAT-100775,24940,12470.0,384230.97000000003,0.5897916666666667,2026-12-10,2026-12-10
denmark_demo,2026-Q2,SF-100160,NW08,MAT-200443,15101,13590.900000000001,892314.4949999999,0.7527083333333333,2026-12-15,2026-12-15
denmark_demo,2026-Q2,SF-100188,NW09,MAT-200206,0,0.0,395097.345,0.6135416666666667,2026-04-14,2026-04-14
denmark_demo,2026-Q2,SF-100206,NW09,MAT-101206,0,0.0,218734.173,0.5481250000000001,2026-03-02,2026-03-02
denmark_demo,2026-Q2,SF-100209,NW10,MAT-100592,0,0.0,233100.057,0.4997916666666667,2026-04-24,2026-04-24
denmark_demo,2026-Q2,SF-100238,NW09,MAT-100072,0,0.0,518394.345,0.5797916666666666,2026-05-07,2026-05-07
denmark_demo,2026-Q2,SF-100250,NW10,MAT-200550,0,0.0,1716663.5999999999,0.7949999999999999,2026-04-06,2026-04-06
denmark_demo,2026-Q2,SF-100257,NW10,MAT-101354,0,0.0,1792919.34,0.7783333333333332,2026-07-28,2026-07-28
denmark_demo,2026-Q2,SF-100271,NW10,MAT-100639,0,0.0,121531.66500000001,0.5210416666666667,2026-04-16,2026-04-16
denmark_demo,2026-Q2,SF-100274,NW10,MAT-101187,0,0.0,1234130.46,0.5604166666666668,2026-08-16,2026-08-16
denmark_demo,2026-Q2,SF-100283,NW08,MAT-200489,5418,1354.5,333003.645,0.5195833333333333,2026-09-03,2026-09-03
denmark_demo,2026-Q2,SF-100284,NW09,MAT-100780,0,0.0,1289264.5125000002,0.5797916666666667,2026-12-19,2026-12-19
denmark_demo,2026-Q2,SF-100294,NW09,MAT-200525,2867,2150.25,2181209.9175,0.5939583333333333,2026-10-27,2026-10-27
denmark_demo,2026-Q2,SF-100297,NW08,MAT-100731,9974,997.4000000000001,345719.982,0.42,2026-12-09,2026-12-09
denmark_demo,2026-Q2,SF-100326,NW08,MAT-200725,4759,475.9,313925.172,0.5058333333333334,2026-07-03,2026-07-03
denmark_demo,2026-Q2,SF-100333,NW10,MAT-100209,0,0.0,353374.989,0.5058333333333334,2026-07-09,2026-07-09
denmark_demo,2026-Q2,SF-100335,NW10,MAT-101131,16660,14994.0,714464.928,0.7954166666666667,2026-05-22,2026-05-22
denmark_demo,2026-Q2,SF-100341,NW10,MAT-200836,0,0.0,1327785.975,0.6385416666666667,2026-03-06,2026-03-06
denmark_demo,2026-Q2,SF-100361,NW10,MAT-200755,0,0.0,1278832.365,0.7395833333333333,2026-05-25,2026-05-25
denmark_demo,2026-Q2,SF-100380,NW08,MAT-200677,0,0.0,74180.346,0.4985416666666666,2026-07-17,2026-07-17
denmark_demo,2026-Q2,SF-100380,NW10,MAT-100592,1524,152.4,74180.346,0.4985416666666666,2026-07-17,2026-07-17
denmark_demo,2026-Q2,SF-100388,NW08,MAT-100952,0,0.0,650404.7925,0.5833333333333333,2026-04-11,2026-04-11
denmark_demo,2026-Q2,SF-100405,NW08,MAT-200637,0,0.0,346691.352,0.4152083333333333,2026-09-02,2026-09-02
denmark_demo,2026-Q2,SF-100416,NW10,MAT-101115,0,0.0,170040.70799999998,0.499375,2026-05-12,2026-05-12
denmark_demo,2026-Q2,SF-100418,NW08,MAT-100252,14023,7011.5,1666208.19,0.5039583333333333,2026-11-26,2026-11-26
denmark_demo,2026-Q2,SF-100421,NW09,MAT-200494,0,0.0,153979.71899999998,0.3910416666666667,2026-09-12,2026-09-12
denmark_demo,2026-Q2,SF-100422,NW10,MAT-101068,0,0.0,340139.2275,0.7116666666666667,2026-03-15,2026-03-15
denmark_demo,2026-Q2,SF-100436,NW10,MAT-100739,0,0.0,2570490.882,0.8049999999999999,2026-08-01,2026-08-01
denmark_demo,2026-Q2,SF-100452,NW09,MAT-200092,5352,4014.0,1914634.17,0.7327083333333333,2026-03-09,2026-03-09
denmark_demo,2026-Q2,SF-100469,NW09,MAT-200271,0,0.0,341386.4550000001,0.344375,2026-11-08,2026-11-08
denmark_demo,2026-Q2,SF-100474,NW10,MAT-100893,0,0.0,750508.17,0.7285416666666665,2026-05-07,2026-05-07
denmark_demo,2026-Q2,SF-100477,NW10,MAT-200600,0,0.0,2487767.364,0.9322916666666669,2026-03-24,2026-03-24
denmark_demo,2026-Q2,SF-100505,NW09,MAT-101086,0,0.0,2389997.691,0.8156249999999999,2026-08-18,2026-08-18
denmark_demo,2026-Q2,SF-100523,NW10,MAT-101020,0,0.0,2354135.085,0.7127083333333333,2026-04-27,2026-04-27
denmark_demo,2026-Q2,SF-100528,NW10,MAT-200295,0,0.0,409271.17500000005,0.7133333333333334,2026-04-16,2026-04-16
denmark_demo,2026-Q2,SF-100539,NW09,MAT-101099,0,0.0,1575795.48,0.51625,2026-12-12,2026-12-12
denmark_demo,2026-Q2,SF-100542,NW08,MAT-200166,0,0.0,3152231.154,0.84375,2026-03-20,2026-03-20
denmark_demo,2026-Q2,SF-100562,NW08,MAT-200445,0,0.0,576481.575,0.5204166666666667,2026-05-27,2026-05-27
denmark_demo,2026-Q2,SF-100571,NW09,MAT-100654,0,0.0,123116.58,0.4416666666666666,2026-09-23,2026-09-23
denmark_demo,2026-Q2,SF-100583,NW09,MAT-200029,0,0.0,2276002.665,0.8506250000000001,2026-02-28,2026-02-28
denmark_demo,2026-Q2,SF-100591,NW09,MAT-100656,0,0.0,224035.521,0.48375,2026-04-21,2026-04-21
denmark_demo,2026-Q2,SF-100616,NW10,MAT-100713,0,0.0,69862.53,0.5327083333333333,2026-04-18,2026-04-18
denmark_demo,2026-Q2,SF-100617,NW09,MAT-101279,18080,13560.0,1507436.46,0.646875,2026-11-07,2026-11-07
denmark_demo,2026-Q2,SF-100618,NW09,MAT-101467,0,0.0,268659.78750000003,0.681875,2026-11-02,2026-11-02
denmark_demo,2026-Q2,SF-100622,NW10,MAT-100048,21329,10664.5,1443960.315,0.5925,2026-05-11,2026-05-11
denmark_demo,2026-Q2,SF-100625,NW08,MAT-100502,4162,416.20000000000005,287315.532,0.466875,2026-05-08,2026-05-08
denmark_demo,2026-Q2,SF-100651,NW09,MAT-100391,0,0.0,191618.37900000002,0.6283333333333334,2026-07-26,2026-07-26
denmark_demo,2026-Q2,SF-100668,NW09,MAT-100780,0,0.0,605204.1675,0.7,2026-07-18,2026-07-18
denmark_demo,2026-Q2,SF-100669,NW09,MAT-100780,0,0.0,670350.5625,0.5793750000000001,2026-07-08,2026-07-08
denmark_demo,2026-Q2,SF-100671,NW10,MAT-101096,11260,10134.0,973052.919,0.6556249999999999,2026-12-10,2026-12-10
denmark_demo,2026-Q2,SF-100672,NW09,MAT-200696,0,0.0,1393692.696,0.7404166666666667,2026-04-28,2026-04-28
denmark_demo,2026-Q2,SF-100680,NW09,MAT-100794,0,0.0,2620064.25,0.6441666666666668,2026-12-10,2026-12-10
denmark_demo,2026-Q3,SF-100023,NW10,MAT-101324,0,0.0,2541751.965,0.7716666666666666,2026-02-22,2026-02-22
denmark_demo,2026-Q3,SF-100045,NW08,MAT-100864,0,0.0,3121357.5990000004,0.8829166666666667,2026-07-23,2026-07-23
denmark_demo,2026-Q3,SF-100047,NW09,MAT-100028,0,0.0,289370.379,0.4172916666666667,2026-03-15,2026-03-15
denmark_demo,2026-Q3,SF-100048,NW08,MAT-100496,0,0.0,38467.242,0.3035416666666667,2026-06-05,2026-06-05
denmark_demo,2026-Q3,SF-100051,NW08,MAT-200115,10977,5488.5,1266799.6199999999,0.7214583333333333,2026-06-16,2026-06-16
denmark_demo,2026-Q3,SF-100061,NW10,MAT-200119,14165,1416.5,122726.394,0.3314583333333334,2026-06-19,2026-06-19
denmark_demo,2026-Q3,SF-100063,NW08,MAT-100252,0,0.0,624078.45,0.6691666666666667,2026-03-28,2026-03-28
denmark_demo,2026-Q3,SF-100063,NW08,MAT-100891,0,0.0,624078.45,0.6691666666666667,2026-03-28,2026-03-28
denmark_demo,2026-Q3,SF-100080,NW08,MAT-200389,0,0.0,2344418.91,0.6897916666666666,2026-12-14,2026-12-14
denmark_demo,2026-Q3,SF-100086,NW10,MAT-101208,0,0.0,899391.51,0.5983333333333334,2026-12-27,2026-12-27
denmark_demo,2026-Q3,SF-100118,NW09,MAT-200702,0,0.0,1218001.5359999998,0.849375,2026-05-27,2026-05-27
denmark_demo,2026-Q3,SF-100125,NW08,MAT-101371,0,0.0,86358.816,0.4152083333333334,2026-08-09,2026-08-09
denmark_demo,2026-Q3,SF-100138,NW08,MAT-101414,11458,8593.5,652731.5249999999,0.7535416666666667,2026-09-16,2026-09-16
denmark_demo,2026-Q3,SF-100142,NW10,MAT-100775,17694,8847.0,384230.97000000003,0.5897916666666667,2026-12-10,2026-12-10
denmark_demo,2026-Q3,SF-100160,NW08,MAT-200443,28012,25210.800000000003,892314.4949999999,0.7527083333333333,2026-12-15,2026-12-15
denmark_demo,2026-Q3,SF-100188,NW09,MAT-200206,0,0.0,395097.345,0.6135416666666667,2026-04-14,2026-04-14
denmark_demo,2026-Q3,SF-100206,NW09,MAT-101206,0,0.0,218734.173,0.5481250000000001,2026-03-02,2026-03-02
denmark_demo,2026-Q3,SF-100209,NW10,MAT-100592,0,0.0,233100.057,0.4997916666666667,2026-04-24,2026-04-24
denmark_demo,2026-Q3,SF-100238,NW09,MAT-100072,0,0.0,518394.345,0.5797916666666666,2026-05-07,2026-05-07
denmark_demo,2026-Q3,SF-100250,NW10,MAT-200550,0,0.0,1716663.5999999999,0.7949999999999999,2026-04-06,2026-04-06
denmark_demo,2026-Q3,SF-100257,NW10,MAT-101354,0,0.0,1792919.34,0.7783333333333332,2026-07-28,2026-07-28
denmark_demo,2026-Q3,SF-100271,NW10,MAT-100639,0,0.0,121531.66500000001,0.5210416666666667,2026-04-16,2026-04-16
denmark_demo,2026-Q3,SF-100274,NW10,MAT-101187,0,0.0,1234130.46,0.5604166666666668,2026-08-16,2026-08-16
denmark_demo,2026-Q3,SF-100283,NW08,MAT-200489,11257,2814.25,333003.645,0.5195833333333333,2026-09-03,2026-09-03
denmark_demo,2026-Q3,SF-100284,NW09,MAT-100780,0,0.0,1289264.5125000002,0.5797916666666667,2026-12-19,2026-12-19
denmark_demo,2026-Q3,SF-100294,NW09,MAT-200525,6120,4590.0,2181209.9175,0.5939583333333333,2026-10-27,2026-10-27
denmark_demo,2026-Q3,SF-100297,NW08,MAT-100731,6530,653.0,345719.982,0.42,2026-12-09,2026-12-09
denmark_demo,2026-Q3,SF-100326,NW08,MAT-200725,17750,1775.0,313925.172,0.5058333333333334,2026-07-03,2026-07-03
denmark_demo,2026-Q3,SF-100333,NW10,MAT-100209,0,0.0,353374.989,0.5058333333333334,2026-07-09,2026-07-09
denmark_demo,2026-Q3,SF-100335,NW10,MAT-101131,10915,9823.5,714464.928,0.7954166666666667,2026-05-22,2026-05-22
denmark_demo,2026-Q3,SF-100341,NW10,MAT-200836,0,0.0,1327785.975,0.6385416666666667,2026-03-06,2026-03-06
denmark_demo,2026-Q3,SF-100361,NW10,MAT-200755,0,0.0,1278832.365,0.7395833333333333,2026-05-25,2026-05-25
denmark_demo,2026-Q3,SF-100380,NW08,MAT-200677,0,0.0,74180.346,0.4985416666666666,2026-07-17,2026-07-17
denmark_demo,2026-Q3,SF-100380,NW10,MAT-100592,4317,431.70000000000005,74180.346,0.4985416666666666,2026-07-17,2026-07-17
denmark_demo,2026-Q3,SF-100388,NW08,MAT-100952,0,0.0,650404.7925,0.5833333333333333,2026-04-11,2026-04-11
denmark_demo,2026-Q3,SF-100405,NW08,MAT-200637,0,0.0,346691.352,0.4152083333333333,2026-09-02,2026-09-02
denmark_demo,2026-Q3,SF-100416,NW10,MAT-101115,0,0.0,170040.70799999998,0.499375,2026-05-12,2026-05-12
denmark_demo,2026-Q3,SF-100418,NW08,MAT-100252,3581,1790.5,1666208.19,0.5039583333333333,2026-11-26,2026-11-26
denmark_demo,2026-Q3,SF-100421,NW09,MAT-200494,8403,840.3,153979.71899999998,0.3910416666666667,2026-09-12,2026-09-12
denmark_demo,2026-Q3,SF-100422,NW10,MAT-101068,0,0.0,340139.2275,0.7116666666666667,2026-03-15,2026-03-15
denmark_demo,2026-Q3,SF-100436,NW10,MAT-100739,0,0.0,2570490.882,0.8049999999999999,2026-08-01,2026-08-01
denmark_demo,2026-Q3,SF-100452,NW09,MAT-200092,4025,3018.75,1914634.17,0.7327083333333333,2026-03-09,2026-03-09
denmark_demo,2026-Q3,SF-100469,NW09,MAT-200271,0,0.0,341386.4550000001,0.344375,2026-11-08,2026-11-08
denmark_demo,2026-Q3,SF-100474,NW10,MAT-100893,3349,1674.5,750508.17,0.7285416666666665,2026-05-07,2026-05-07
denmark_demo,2026-Q3,SF-100477,NW10,MAT-200600,9413,8471.7,2487767.364,0.9322916666666669,2026-03-24,2026-03-24
denmark_demo,2026-Q3,SF-100505,NW09,MAT-101086,0,0.0,2389997.691,0.8156249999999999,2026-08-18,2026-08-18
denmark_demo,2026-Q3,SF-100523,NW10,MAT-101020,0,0.0,2354135.085,0.7127083333333333,2026-04-27,2026-04-27
denmark_demo,2026-Q3,SF-100528,NW10,MAT-200295,0,0.0,409271.17500000005,0.7133333333333334,2026-04-16,2026-04-16
denmark_demo,2026-Q3,SF-100539,NW09,MAT-101099,17869,8934.5,1575795.48,0.51625,2026-12-12,2026-12-12
denmark_demo,2026-Q3,SF-100542,NW08,MAT-200166,0,0.0,3152231.154,0.84375,2026-03-20,2026-03-20
denmark_demo,2026-Q3,SF-100562,NW08,MAT-200445,0,0.0,576481.575,0.5204166666666667,2026-05-27,2026-05-27
denmark_demo,2026-Q3,SF-100571,NW09,MAT-100654,0,0.0,123116.58,0.4416666666666666,2026-09-23,2026-09-23
denmark_demo,2026-Q3,SF-100583,NW09,MAT-200029,0,0.0,2276002.665,0.8506250000000001,2026-02-28,2026-02-28
denmark_demo,2026-Q3,SF-100591,NW09,MAT-100656,7426,742.6,224035.521,0.48375,2026-04-21,2026-04-21
denmark_demo,2026-Q3,SF-100616,NW10,MAT-100713,0,0.0,69862.53,0.5327083333333333,2026-04-18,2026-04-18
denmark_demo,2026-Q3,SF-100617,NW09,MAT-101279,4443,3332.25,1507436.46,0.646875,2026-11-07,2026-11-07
denmark_demo,2026-Q3,SF-100618,NW09,MAT-101467,0,0.0,268659.78750000003,0.681875,2026-11-02,2026-11-02
denmark_demo,2026-Q3,SF-100622,NW10,MAT-100048,14907,7453.5,1443960.315,0.5925,2026-05-11,2026-05-11
denmark_demo,2026-Q3,SF-100625,NW08,MAT-100502,2330,233.0,287315.532,0.466875,2026-05-08,2026-05-08
denmark_demo,2026-Q3,SF-100651,NW09,MAT-100391,4255,3829.5,191618.37900000002,0.6283333333333334,2026-07-26,2026-07-26
denmark_demo,2026-Q3,SF-100668,NW09,MAT-100780,0,0.0,605204.1675,0.7,2026-07-18,2026-07-18
denmark_demo,2026-Q3,SF-100669,NW09,MAT-100780,0,0.0,670350.5625,0.5793750000000001,2026-07-08,2026-07-08
denmark_demo,2026-Q3,SF-100671,NW10,MAT-101096,30876,27788.4,973052.919,0.6556249999999999,2026-12-10,2026-12-10
denmark_demo,2026-Q3,SF-100672,NW09,MAT-200696,0,0.0,1393692.696,0.7404166666666667,2026-04-28,2026-04-28
denmark_demo,2026-Q3,SF-100680,NW09,MAT-100794,8955,6716.25,2620064.25,0.6441666666666668,2026-12-10,2026-12-10
denmark_demo,2026-Q4,SF-100023,NW10,MAT-101324,0,0.0,2541751.965,0.7716666666666666,2026-02-22,2026-02-22
denmark_demo,2026-Q4,SF-100045,NW08,MAT-100864,0,0.0,3121357.5990000004,0.8829166666666667,2026-07-23,2026-07-23
denmark_demo,2026-Q4,SF-100047,NW09,MAT-100028,0,0.0,289370.379,0.4172916666666667,2026-03-15,2026-03-15
denmark_demo,2026-Q4,SF-100048,NW08,MAT-100496,0,0.0,38467.242,0.3035416666666667,2026-06-05,2026-06-05
denmark_demo,2026-Q4,SF-100051,NW08,MAT-200115,2981,1490.5,1266799.6199999999,0.7214583333333333,2026-06-16,2026-06-16
denmark_demo,2026-Q4,SF-100061,NW10,MAT-200119,2250,225.0,122726.394,0.3314583333333334,2026-06-19,2026-06-19
denmark_demo,2026-Q4,SF-100063,NW08,MAT-100252,2332,1166.0,624078.45,0.6691666666666667,2026-03-28,2026-03-28
denmark_demo,2026-Q4,SF-100063,NW08,MAT-100891,0,0.0,624078.45,0.6691666666666667,2026-03-28,2026-03-28
denmark_demo,2026-Q4,SF-100080,NW08,MAT-200389,0,0.0,2344418.91,0.6897916666666666,2026-12-14,2026-12-14
denmark_demo,2026-Q4,SF-100086,NW10,MAT-101208,9515,4757.5,899391.51,0.5983333333333334,2026-12-27,2026-12-27
denmark_demo,2026-Q4,SF-100118,NW09,MAT-200702,5439,4895.1,1218001.5359999998,0.849375,2026-05-27,2026-05-27
denmark_demo,2026-Q4,SF-100125,NW08,MAT-101371,1990,199.0,86358.816,0.4152083333333334,2026-08-09,2026-08-09
denmark_demo,2026-Q4,SF-100138,NW08,MAT-101414,15116,11337.0,652731.5249999999,0.7535416666666667,2026-09-16,2026-09-16
denmark_demo,2026-Q4,SF-100142,NW10,MAT-100775,2150,1075.0,384230.97000000003,0.5897916666666667,2026-12-10,2026-12-10
