scope_id,quarter_id,project_id,repeated_risk_flag,repeated_action_flag,repeated_delay_flag,confidence_adjustment_signal,explanation_note
denmark_demo,2026-Q2,SF-100063,False,False,False,-0.05,repeat_risk=False; repeat_action=False; repeat_delay=False; confidence_signal=-0.05; base_probability_score=0.50; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2026-Q3,SF-100063,False,True,False,-0.1,repeat_risk=False; repeat_action=True; repeat_delay=False; confidence_signal=-0.10; base_probability_score=0.50; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2026-Q4,SF-100063,False,True,False,-0.1,repeat_risk=False; repeat_action=True; repeat_delay=False; confidence_signal=-0.10; base_probability_score=0.50; current_top_driver=capacity_risk; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2027-Q1,SF-100063,False,False,False,-0.05,repeat_risk=False; repeat_action=False; repeat_delay=False; confidence_signal=-0.05; base_probability_score=0.50; current_top_driver=sourcing_risk; previous_action=split_production; learning_mode=deterministic_rollforward_signal
denmark_demo,2027-Q2,SF-100063,False,False,False,-0.05,repeat_risk=False; repeat_action=False; repeat_delay=False; confidence_signal=-0.05; base_probability_score=0.50; current_top_driver=capacity_risk; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2027-Q3,SF-100063,True,False,False,-0.15000000000000002,repeat_risk=True; repeat_action=False; repeat_delay=False; confidence_signal=-0.15; base_probability_score=0.50; current_top_driver=capacity_risk; previous_action=split_production; learning_mode=deterministic_rollforward_signal
denmark_demo,2027-Q4,SF-100063,True,True,False,-0.2,repeat_risk=True; repeat_action=True; repeat_delay=False; confidence_signal=-0.20; base_probability_score=0.50; current_top_driver=capacity_risk; previous_action=split_production; learning_mode=deterministic_rollforward_signal
denmark_demo,2028-Q1,SF-100063,False,True,False,-0.1,repeat_risk=False; repeat_action=True; repeat_delay=False; confidence_signal=-0.10; base_probability_score=0.50; current_top_driver=sourcing_risk; previous_action=split_production; learning_mode=deterministic_rollforward_signal
denmark_demo,2028-Q2,SF-100063,True,False,False,-0.15000000000000002,repeat_risk=True; repeat_action=False; repeat_delay=False; confidence_signal=-0.15; base_probability_score=0.50; current_top_driver=sourcing_risk; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2028-Q3,SF-100063,False,False,False,-0.05,repeat_risk=False; repeat_action=False; repeat_delay=False; confidence_signal=-0.05; base_probability_score=0.50; current_top_driver=capacity_risk; previous_action=split_production; learning_mode=deterministic_rollforward_signal
denmark_demo,2028-Q4,SF-100063,False,False,False,-0.05,repeat_risk=False; repeat_action=False; repeat_delay=False; confidence_signal=-0.05; base_probability_score=0.50; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2026-Q1,SF-100080,False,False,False,0.0,repeat_risk=False; repeat_action=False; repeat_delay=False; confidence_signal=0.00; base_probability_score=0.90; learning_mode=deterministic_rollforward_signal
denmark_demo,2026-Q2,SF-100080,False,False,False,-0.05,repeat_risk=False; repeat_action=False; repeat_delay=False; confidence_signal=-0.05; base_probability_score=0.90; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2026-Q3,SF-100080,False,True,False,-0.1,repeat_risk=False; repeat_action=True; repeat_delay=False; confidence_signal=-0.10; base_probability_score=0.90; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2026-Q4,SF-100080,False,True,False,-0.1,repeat_risk=False; repeat_action=True; repeat_delay=False; confidence_signal=-0.10; base_probability_score=0.90; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2027-Q1,SF-100080,False,True,False,-0.1,repeat_risk=False; repeat_action=True; repeat_delay=False; confidence_signal=-0.10; base_probability_score=0.90; current_top_driver=capacity_risk; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2027-Q2,SF-100080,True,True,False,-0.2,repeat_risk=True; repeat_action=True; repeat_delay=False; confidence_signal=-0.20; base_probability_score=0.90; current_top_driver=capacity_risk; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2027-Q3,SF-100080,True,False,False,-0.15000000000000002,repeat_risk=True; repeat_action=False; repeat_delay=False; confidence_signal=-0.15; base_probability_score=0.90; current_top_driver=capacity_risk; previous_action=split_production; learning_mode=deterministic_rollforward_signal
denmark_demo,2027-Q4,SF-100080,True,False,False,-0.15000000000000002,repeat_risk=True; repeat_action=False; repeat_delay=False; confidence_signal=-0.15; base_probability_score=0.90; current_top_driver=capacity_risk; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2028-Q1,SF-100080,False,False,False,-0.05,repeat_risk=False; repeat_action=False; repeat_delay=False; confidence_signal=-0.05; base_probability_score=0.90; previous_action=split_production; learning_mode=deterministic_rollforward_signal
denmark_demo,2028-Q2,SF-100080,False,False,False,-0.05,repeat_risk=False; repeat_action=False; repeat_delay=False; confidence_signal=-0.05; base_probability_score=0.90; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2028-Q3,SF-100080,False,True,False,-0.1,repeat_risk=False; repeat_action=True; repeat_delay=False; confidence_signal=-0.10; base_probability_score=0.90; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2028-Q4,SF-100080,False,True,False,-0.1,repeat_risk=False; repeat_action=True; repeat_delay=False; confidence_signal=-0.10; base_probability_score=0.90; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2026-Q1,SF-100086,False,False,False,0.0,repeat_risk=False; repeat_action=False; repeat_delay=False; confidence_signal=0.00; base_probability_score=0.50; learning_mode=deterministic_rollforward_signal
denmark_demo,2026-Q2,SF-100086,False,False,False,-0.05,repeat_risk=False; repeat_action=False; repeat_delay=False; confidence_signal=-0.05; base_probability_score=0.50; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2026-Q3,SF-100086,False,True,False,-0.1,repeat_risk=False; repeat_action=True; repeat_delay=False; confidence_signal=-0.10; base_probability_score=0.50; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2026-Q4,SF-100086,False,True,False,-0.1,repeat_risk=False; repeat_action=True; repeat_delay=False; confidence_signal=-0.10; base_probability_score=0.50; current_top_driver=sourcing_risk; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2027-Q1,SF-100086,False,False,False,-0.05,repeat_risk=False; repeat_action=False; repeat_delay=False; confidence_signal=-0.05; base_probability_score=0.50; current_top_driver=capacity_risk; previous_action=split_production; learning_mode=deterministic_rollforward_signal
denmark_demo,2027-Q2,SF-100086,False,False,False,-0.05,repeat_risk=False; repeat_action=False; repeat_delay=False; confidence_signal=-0.05; base_probability_score=0.50; current_top_driver=sourcing_risk; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2027-Q3,SF-100086,False,False,False,-0.05,repeat_risk=False; repeat_action=False; repeat_delay=False; confidence_signal=-0.05; base_probability_score=0.50; current_top_driver=capacity_risk; previous_action=split_production; learning_mode=deterministic_rollforward_signal
denmark_demo,2027-Q4,SF-100086,False,True,False,-0.1,repeat_risk=False; repeat_action=True; repeat_delay=False; confidence_signal=-0.10; base_probability_score=0.50; current_top_driver=sourcing_risk; previous_action=split_production; learning_mode=deterministic_rollforward_signal
denmark_demo,2028-Q1,SF-100086,False,False,False,-0.05,repeat_risk=False; repeat_action=False; repeat_delay=False; confidence_signal=-0.05; base_probability_score=0.50; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2028-Q2,SF-100086,False,True,False,-0.1,repeat_risk=False; repeat_action=True; repeat_delay=False; confidence_signal=-0.10; base_probability_score=0.50; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2028-Q3,SF-100086,False,True,False,-0.1,repeat_risk=False; repeat_action=True; repeat_delay=False; confidence_signal=-0.10; base_probability_score=0.50; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2028-Q4,SF-100086,False,True,False,-0.1,repeat_risk=False; repeat_action=True; repeat_delay=False; confidence_signal=-0.10; base_probability_score=0.50; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2026-Q1,SF-100118,False,False,False,0.0,repeat_risk=False; repeat_action=False; repeat_delay=False; confidence_signal=0.00; base_probability_score=0.90; learning_mode=deterministic_rollforward_signal
denmark_demo,2026-Q2,SF-100118,False,False,False,0.0,repeat_risk=False; repeat_action=False; repeat_delay=False; confidence_signal=0.00; base_probability_score=0.90; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2026-Q3,SF-100118,False,True,False,-0.05,repeat_risk=False; repeat_action=True; repeat_delay=False; confidence_signal=-0.05; base_probability_score=0.90; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2026-Q4,SF-100118,False,True,False,-0.05,repeat_risk=False; repeat_action=True; repeat_delay=False; confidence_signal=-0.05; base_probability_score=0.90; current_top_driver=sourcing_risk; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2027-Q1,SF-100118,False,True,False,-0.05,repeat_risk=False; repeat_action=True; repeat_delay=False; confidence_signal=-0.05; base_probability_score=0.90; current_top_driver=capacity_risk; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2027-Q2,SF-100118,True,True,False,-0.15000000000000002,repeat_risk=True; repeat_action=True; repeat_delay=False; confidence_signal=-0.15; base_probability_score=0.90; current_top_driver=capacity_risk; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2027-Q3,SF-100118,False,False,False,0.0,repeat_risk=False; repeat_action=False; repeat_delay=False; confidence_signal=0.00; base_probability_score=0.90; current_top_driver=sourcing_risk; previous_action=split_production; learning_mode=deterministic_rollforward_signal
denmark_demo,2027-Q4,SF-100118,True,False,False,-0.1,repeat_risk=True; repeat_action=False; repeat_delay=False; confidence_signal=-0.10; base_probability_score=0.90; current_top_driver=sourcing_risk; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2028-Q1,SF-100118,False,True,False,-0.05,repeat_risk=False; repeat_action=True; repeat_delay=False; confidence_signal=-0.05; base_probability_score=0.90; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2028-Q2,SF-100118,False,True,False,-0.05,repeat_risk=False; repeat_action=True; repeat_delay=False; confidence_signal=-0.05; base_probability_score=0.90; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2028-Q3,SF-100118,False,True,False,-0.05,repeat_risk=False; repeat_action=True; repeat_delay=False; confidence_signal=-0.05; base_probability_score=0.90; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2028-Q4,SF-100118,False,True,False,-0.05,repeat_risk=False; repeat_action=True; repeat_delay=False; confidence_signal=-0.05; base_probability_score=0.90; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
denmark_demo,2026-Q1,SF-100125,False,False,False,0.0,repeat_risk=False; repeat_action=False; repeat_delay=False; confidence_signal=0.00; base_probability_score=0.10; learning_mode=deterministic_rollforward_signal
denmark_demo,2026-Q2,SF-100125,False,False,False,-0.05,repeat_risk=False; repeat_action=False; repeat_delay=False; confidence_signal=-0.05; base_probability_score=0.10; previous_action=buy_now; learning_mode=deterministic_rollforward_signal
